fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
2708,200303,0.2768,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2708,200304,6.2557,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2708,200305,5.368,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2708,200306,1.3147,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2708,200307,1.0543,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2708,200308,2.1669,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2708,200309,0.1571,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2708,200310,4.3922,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2708,200312,5.098,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2769,199901,4.2441,10.7277,6.1625,8.6679,1.3107,-2.126,-2.1505,3.04,-2.3
2769,199902,-1.9387,-7.0658,-5.1109,-4.2249,-4.996,-2.7635,-3.1612,-0.16,2.34
2769,199903,4.3891,-2.58,-1.6972,-3.2963,2.399,3.1173,1.1557,-1.29,0.23
2769,199904,3.75,7.1198,9.538,9.7093,7.32,10.3633,9.3549,-9.06,2.44
2769,199905,-3.943,4.0518,4.1057,5.0657,1.6299,1.9072,2.1105,-5.28,1.11
2769,199906,6.5374,4.3535,4.1361,3.9522,5.6919,2.1143,2.3336,4.89,1.53
2769,199907,-4.1741,0.8483,1.5041,2.1261,-2.8676,-1.8332,-2.5551,1.51,1.39
2769,199908,-0.1862,-4.1731,-2.826,-3.2633,-2.7616,-4.1614,-2.9321,2.92,-3.23
2769,199909,0.0373,0.0939,-1.1307,-3.5938,-0.34,-3.9612,-4.33,6.46,-0.84
2769,199910,3.3184,-0.559,-1.3614,-2.0488,5.5616,2.5456,1.8091,5.47,-1.02
2769,199911,1.8766,18.3451,9.0421,7.6667,6.6886,-1.9359,0.3523,5.62,0.17
2769,199912,8.0556,16.3782,7.1653,5.7532,9.6077,0.8211,3.4496,13.19,-13.96
2769,200001,-3.8732,10.2427,4.5864,9.1153,-4.5231,-4.4975,-6.9066,1.86,2.58
2769,200002,-2.0147,24.4588,12.0355,13.8333,6.0672,-5.8884,-4.7632,18.36,-13.38
2769,200003,8.2617,-4.4137,-0.0288,-0.1295,8.5056,13.819,13.8647,-6.39,9.89
2769,200004,0.8978,-16.9636,-6.8585,-7.0279,-3.5882,1.7858,0.481,-8.58,-1.97
2769,200005,-2.3956,-10.5732,-5.4728,-5.3272,-1.8818,1.7477,1.9792,-9.08,-8.7
2769,200006,1.122,13.4953,7.8358,6.1428,4.4578,-3.8768,-4.3902,16.6,12.24
2769,200007,0.3121,-7.0436,0.1569,0.7195,-5.6896,3.2367,3.4024,-0.11,6.5
2769,200008,7.3972,7.7102,4.6923,4.7951,10.9445,7.3994,7.1347,5.71,0.46
2769,200009,-1.6736,-8.8858,-1.8263,-1.8723,-6.1229,0.1208,-0.6104,2.18,2.49
2769,200010,1.0147,-10.8487,-3.9436,-5.5856,-5.3606,0.6695,0.6243,-4.63,-4.78
2769,200011,-6.1568,-21.3223,-7.8815,-6.9662,-16.4442,-1.4918,-1.2806,-2.41,-14.61
2769,200012,0.1219,-8.4715,0.1656,-0.6089,2.8232,10.3134,13.954,6.7,-6.6
2769,200101,0.6574,43.9889,21.5762,20.102,15.3216,2.1535,4.5507,-25.06,16.21
2769,200102,-7.9908,-14.684,-3.2647,-0.6369,-16.1367,-0.7728,1.2034,12.51,12.22
2769,200103,-7.3069,-11.7902,-3.0353,-2.9495,-12.2313,-3.3908,-2.4861,8.35,-7.65
2769,200104,8.2432,11.4306,4.5794,3.0459,14.8291,7.3559,5.9413,-7.97,9.87
2769,200105,-0.1248,7.5188,7.3479,9.0744,2.3658,3.0852,3.0346,2.12,3.63
2769,200106,-2.2083,1.6936,3.5947,1.8391,-0.1552,-1.5537,-0.9601,0.35,0.5
2769,200107,-1.1504,-8.01,-3.3206,-0.7438,-4.2037,-0.7335,-0.8442,5.47,1.28
2769,200108,-7.6724,-7.4087,-3.0609,-1.962,-7.0658,-2.7453,-5.5504,5.54,-3.92
2769,200109,-9.8039,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2769,200110,5.4865,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2769,200111,9.3719,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2769,200112,0.7775,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2769,200201,2.2311,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2769,200202,-3.23,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2769,200203,1.9847,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2769,200204,-5.4843,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2769,200205,-1.1699,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2769,200206,-7.1023,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2769,200207,-5.1478,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2769,200208,2.5255,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2769,200209,-11.478,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2769,200210,9.8283,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2769,200211,3.4501,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2769,200212,-5.8364,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2769,200301,-3.4311,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2769,200302,-2.5788,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2769,200303,1,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2769,200304,7.2219,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2769,200305,3.585,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2769,200306,-0.2098,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2769,200307,3.4157,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2769,200308,3.2012,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2769,200309,-2.3634,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2769,200310,6.6062,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2769,200311,0.6149,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2769,200312,3.291,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2770,200008,7.4317,7.7102,4.6923,4.7951,10.9445,7.3994,7.1347,5.71,0.46
2770,200009,-1.6409,-8.8858,-1.8263,-1.8723,-6.1229,0.1208,-0.6104,2.18,2.49
2770,200010,1.0468,-10.8487,-3.9436,-5.5856,-5.3606,0.6695,0.6243,-4.63,-4.78
2770,200011,-6.1509,-21.3223,-7.8815,-6.9662,-16.4442,-1.4918,-1.2806,-2.41,-14.61
2770,200012,0.1215,-8.4715,0.1656,-0.6089,2.8232,10.3134,13.954,6.7,-6.6
2770,200101,0.6952,43.9889,21.5762,20.102,15.3216,2.1535,4.5507,-25.06,16.21
2770,200102,-7.9785,-14.684,-3.2647,-0.6369,-16.1367,-0.7728,1.2034,12.51,12.22
2770,200103,-7.2947,-11.7902,-3.0353,-2.9495,-12.2313,-3.3908,-2.4861,8.35,-7.65
2770,200104,8.2734,11.4306,4.5794,3.0459,14.8291,7.3559,5.9413,-7.97,9.87
2770,200105,-0.0831,7.5188,7.3479,9.0744,2.3658,3.0852,3.0346,2.12,3.63
2770,200106,-2.2028,1.6936,3.5947,1.8391,-0.1552,-1.5537,-0.9601,0.35,0.5
2770,200107,-1.1475,-8.01,-3.3206,-0.7438,-4.2037,-0.7335,-0.8442,5.47,1.28
2770,200108,-7.6526,-7.4087,-3.0609,-1.962,-7.0658,-2.7453,-5.5504,5.54,-3.92
2770,200109,-9.7765,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2770,200110,5.5212,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2770,200111,9.3888,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2770,200112,0.7989,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2770,200201,2.2667,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2770,200202,-3.216,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2770,200203,2.0207,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2770,200204,-5.4577,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2770,200205,-1.1639,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2770,200206,-7.1126,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2770,200207,-5.071,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2770,200208,2.5107,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2770,200209,-11.4643,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2770,200210,9.8882,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2770,200211,3.4815,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2770,200212,-5.7971,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2770,200301,-3.4615,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2770,200302,-2.5043,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2770,200303,0.9924,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2770,200304,7.2254,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2770,200305,3.6658,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2770,200306,-0.26,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2770,200307,3.4932,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2770,200308,3.1738,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2770,200309,-2.3438,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2770,200310,6.65,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2770,200311,0.6564,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2770,200312,3.3535,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2772,200301,-3.4864,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2772,200302,-2.5803,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2772,200303,0.9417,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2772,200304,7.2303,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2772,200305,3.5889,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2772,200306,-0.2625,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2772,200307,3.3684,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2772,200308,3.2077,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2772,200309,-2.4174,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2772,200310,6.6229,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2772,200311,0.6164,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2772,200312,3.2516,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2776,199901,5.8704,10.7277,6.1625,8.6679,1.3107,-2.126,-2.1505,3.04,-2.3
2776,199902,-3.2983,-7.0658,-5.1109,-4.2249,-4.996,-2.7635,-3.1612,-0.16,2.34
2776,199903,4.5367,-2.58,-1.6972,-3.2963,2.399,3.1173,1.1557,-1.29,0.23
2776,199904,4.3602,7.1198,9.538,9.7093,7.32,10.3633,9.3549,-9.06,2.44
2776,199905,-2.3615,4.0518,4.1057,5.0657,1.6299,1.9072,2.1105,-5.28,1.11
2776,199906,6.7592,4.3535,4.1361,3.9522,5.6919,2.1143,2.3336,4.89,1.53
2776,199907,-2.8372,0.8483,1.5041,2.1261,-2.8676,-1.8332,-2.5551,1.51,1.39
2776,199908,1.3477,-4.1731,-2.826,-3.2633,-2.7616,-4.1614,-2.9321,2.92,-3.23
2776,199909,-2.659,0.0939,-1.1307,-3.5938,-0.34,-3.9612,-4.33,6.46,-0.84
2776,199910,6.4781,-0.559,-1.3614,-2.0488,5.5616,2.5456,1.8091,5.47,-1.02
2776,199911,2.9991,18.3451,9.0421,7.6667,6.6886,-1.9359,0.3523,5.62,0.17
2776,199912,7.2165,16.3782,7.1653,5.7532,9.6077,0.8211,3.4496,13.19,-13.96
2776,200001,-4.677,10.2427,4.5864,9.1153,-4.5231,-4.4975,-6.9066,1.86,2.58
2776,200002,-1.9127,24.4588,12.0355,13.8333,6.0672,-5.8884,-4.7632,18.36,-13.38
2776,200003,10.0101,-4.4137,-0.0288,-0.1295,8.5056,13.819,13.8647,-6.39,9.89
2776,200004,-4.0139,-16.9636,-6.8585,-7.0279,-3.5882,1.7858,0.481,-8.58,-1.97
2776,200005,-2.3723,-10.5732,-5.4728,-5.3272,-1.8818,1.7477,1.9792,-9.08,-8.7
2776,200006,3.6961,13.4953,7.8358,6.1428,4.4578,-3.8768,-4.3902,16.6,12.24
2776,200007,-0.7955,-7.0436,0.1569,0.7195,-5.6896,3.2367,3.4024,-0.11,6.5
2776,200008,5.9743,7.7102,4.6923,4.7951,10.9445,7.3994,7.1347,5.71,0.46
2776,200009,-8.0068,-8.8858,-1.8263,-1.8723,-6.1229,0.1208,-0.6104,2.18,2.49
2776,200010,-1.6063,-10.8487,-3.9436,-5.5856,-5.3606,0.6695,0.6243,-4.63,-4.78
2776,200011,-7.1578,-21.3223,-7.8815,-6.9662,-16.4442,-1.4918,-1.2806,-2.41,-14.61
2776,200012,-1.3105,-8.4715,0.1656,-0.6089,2.8232,10.3134,13.954,6.7,-6.6
2776,200101,4.1466,43.9889,21.5762,20.102,15.3216,2.1535,4.5507,-25.06,16.21
2776,200102,-10.8333,-14.684,-3.2647,-0.6369,-16.1367,-0.7728,1.2034,12.51,12.22
2776,200103,-7.79,-11.7902,-3.0353,-2.9495,-12.2313,-3.3908,-2.4861,8.35,-7.65
2776,200104,8.9679,11.4306,4.5794,3.0459,14.8291,7.3559,5.9413,-7.97,9.87
2776,200105,0.1553,7.5188,7.3479,9.0744,2.3658,3.0852,3.0346,2.12,3.63
2776,200106,-2.1693,1.6936,3.5947,1.8391,-0.1552,-1.5537,-0.9601,0.35,0.5
2776,200107,-1.4286,-8.01,-3.3206,-0.7438,-4.2037,-0.7335,-0.8442,5.47,1.28
2776,200108,-6.9243,-7.4087,-3.0609,-1.962,-7.0658,-2.7453,-5.5504,5.54,-3.92
2776,200109,-7.463,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2776,200110,2.0612,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2776,200111,7.2827,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2776,200112,0.0018,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2776,200201,-1.7411,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2776,200202,-1.772,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2776,200203,2.712,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2776,200204,-7.6291,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2776,200205,-0.5083,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2776,200206,-6.9205,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2776,200207,-6.3096,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2776,200208,0.8614,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2776,200209,-11.067,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2776,200210,10.0789,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2776,200211,5.8917,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2776,200212,-6.6397,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2776,200301,-2.2298,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2776,200302,-1.4035,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2776,200303,1.0586,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2776,200304,8.0389,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2776,200305,3.7612,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2776,200306,1.5585,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2776,200307,1.8677,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2776,200308,0.9167,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2776,200309,-0.5986,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2776,200310,4.1253,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2776,200311,0.2935,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2776,200312,5.5906,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2801,199901,3.3496,10.7277,6.1625,8.6679,1.3107,-2.126,-2.1505,3.04,-2.3
2801,199902,-2.6452,-7.0658,-5.1109,-4.2249,-4.996,-2.7635,-3.1612,-0.16,2.34
2801,199903,1.769,-2.58,-1.6972,-3.2963,2.399,3.1173,1.1557,-1.29,0.23
2801,199904,10.7863,7.1198,9.538,9.7093,7.32,10.3633,9.3549,-9.06,2.44
2801,199905,-1.6499,4.0518,4.1057,5.0657,1.6299,1.9072,2.1105,-5.28,1.11
2801,199906,3.1921,4.3535,4.1361,3.9522,5.6919,2.1143,2.3336,4.89,1.53
2801,199907,-4.1703,0.8483,1.5041,2.1261,-2.8676,-1.8332,-2.5551,1.51,1.39
2801,199908,-4.0426,-4.1731,-2.826,-3.2633,-2.7616,-4.1614,-2.9321,2.92,-3.23
2801,199909,-4.2665,0.0939,-1.1307,-3.5938,-0.34,-3.9612,-4.33,6.46,-0.84
2801,199910,4.8425,-0.559,-1.3614,-2.0488,5.5616,2.5456,1.8091,5.47,-1.02
2801,199911,0.182,18.3451,9.0421,7.6667,6.6886,-1.9359,0.3523,5.62,0.17
2801,199912,4.4057,16.3782,7.1653,5.7532,9.6077,0.8211,3.4496,13.19,-13.96
2801,200001,-5.4745,10.2427,4.5864,9.1153,-4.5231,-4.4975,-6.9066,1.86,2.58
2801,200002,-5.9668,24.4588,12.0355,13.8333,6.0672,-5.8884,-4.7632,18.36,-13.38
2801,200003,11.2821,-4.4137,-0.0288,-0.1295,8.5056,13.819,13.8647,-6.39,9.89
2801,200004,-1.256,-16.9636,-6.8585,-7.0279,-3.5882,1.7858,0.481,-8.58,-1.97
2801,200005,0.3382,-10.5732,-5.4728,-5.3272,-1.8818,1.7477,1.9792,-9.08,-8.7
2801,200006,-4.4051,13.4953,7.8358,6.1428,4.4578,-3.8768,-4.3902,16.6,12.24
2801,200007,1.1031,-7.0436,0.1569,0.7195,-5.6896,3.2367,3.4024,-0.11,6.5
2801,200008,5.8229,7.7102,4.6923,4.7951,10.9445,7.3994,7.1347,5.71,0.46
2801,200009,-1.3548,-8.8858,-1.8263,-1.8723,-6.1229,0.1208,-0.6104,2.18,2.49
2801,200010,1.4069,-10.8487,-3.9436,-5.5856,-5.3606,0.6695,0.6243,-4.63,-4.78
2801,200011,-5.1143,-21.3223,-7.8815,-6.9662,-16.4442,-1.4918,-1.2806,-2.41,-14.61
2801,200012,4.3968,-8.4715,0.1656,-0.6089,2.8232,10.3134,13.954,6.7,-6.6
2801,200101,3.6473,43.9889,21.5762,20.102,15.3216,2.1535,4.5507,-25.06,16.21
2801,200102,-5.5975,-14.684,-3.2647,-0.6369,-16.1367,-0.7728,1.2034,12.51,12.22
2801,200103,-3.2095,-11.7902,-3.0353,-2.9495,-12.2313,-3.3908,-2.4861,8.35,-7.65
2801,200104,5.6458,11.4306,4.5794,3.0459,14.8291,7.3559,5.9413,-7.97,9.87
2801,200105,0.8199,7.5188,7.3479,9.0744,2.3658,3.0852,3.0346,2.12,3.63
2801,200106,-3.0852,1.6936,3.5947,1.8391,-0.1552,-1.5537,-0.9601,0.35,0.5
2801,200107,-1.677,-8.01,-3.3206,-0.7438,-4.2037,-0.7335,-0.8442,5.47,1.28
2801,200108,-5.6275,-7.4087,-3.0609,-1.962,-7.0658,-2.7453,-5.5504,5.54,-3.92
2801,200109,-9.4069,-17.818,-12.363,-11.4833,-14.3973,-11.6815,-14.9233,11.53,-4.91
2801,200110,-1.2618,14.2901,7.6909,5.5391,10.5328,4.3531,3.0095,-8.41,14.8
2801,200111,6.7093,9.9647,7.8462,6.9859,11.1516,7.9855,11.2047,-8.58,-3.14
2801,200112,1.3451,8.9428,6.874,5.9272,3.7679,5.4122,4.1906,-0.02,1.72
2801,200201,-1.3039,-3.573,2.2058,6.4108,-2.6502,-0.6548,-0.6218,3.69,1.54
2801,200202,1.7276,-9.3394,-3.0341,-2.1507,-4.507,-0.1973,-2.0332,6.76,-0.09
2801,200203,3.1968,8.3422,8.2428,8.6284,7.7757,7.0739,7.5482,-1.67,2.83
2801,200204,-2.6137,-6.5257,1.2483,4.1028,-5.1407,-1.8905,-3.6216,7.96,2.06
2801,200205,0.497,-8.366,-2.413,0.5951,-3.1928,-1.7767,-2.5599,2.97,-2.68
2801,200206,-4.9958,-11.1503,-5.4064,-4.5569,-10.8327,-6.7227,-9.2308,6.15,-3.37
2801,200207,-8.6729,-14.9955,-13.0708,-10.6101,-8.7553,-9.3483,-13.9265,3.34,1.5
2801,200208,1.2586,-0.3433,0.5034,0.1741,-0.1817,1.5333,3.8511,1.77,1.38
2801,200209,-8.6165,-10.3306,-8.1177,-7.707,-9.1383,-10.2448,-13.4468,9.09,-1.85
2801,200210,4.9689,8.1278,4.7127,2.7193,7.7286,4.7328,1.6834,-5.3,7.52
2801,200211,4.6154,17.836,13.0131,11.3655,8.4674,8.747,11.3946,-16.17,0.21
2801,200212,-3.6747,-9.377,-4.2131,-3.4785,-6.0359,-3.4005,-3.3266,9.65,10.58
2801,200301,-2.8369,0.7713,-0.9994,1.7603,-2.1546,-2.5146,-4.1786,1.62,0.2
2801,200302,-2.9197,-4.2469,-2.3127,-1.7815,-1.8914,-2.3642,-4.6786,1.25,-0.78
2801,200303,-0.4919,2.3612,0.2923,0.8288,1.4976,0.7773,-0.6673,1.61,-0.22
2801,200304,7.5853,13.036,9.8681,8.659,8.6042,9.4849,12.2649,-9.46,3.09
2801,200305,5.5229,20.8667,13.9537,12.6666,9.241,9.2564,9.6454,-10.77,-1.44
2801,200306,0.878,6.5125,4.3723,6.4423,1.3868,0.5022,2.1254,-1.06,-0.06
2801,200307,1.1074,8.7107,7.613,8.6201,3.6666,2.6144,3.1987,-0.31,2.47
2801,200308,1.4239,4.5268,4.6228,6.2789,4.1622,3.6024,6.7925,-0.56,-1.45
2801,200309,-0.38,2.3582,0.7426,5.4146,-1.8693,-0.9557,-1.1508,-0.19,4.52
2801,200310,5.1143,7.536,7.9555,10.4712,7.5395,7.0177,9.6263,3.73,2.1
2801,200311,1.4493,2.4839,3.8569,5.3955,2.3541,2.6324,3.976,1.62,-1.5
2801,200312,6.8497,2.1734,2.8454,4.9927,2.3284,4.4251,5.6178,-5.71,1.74
2889,199901,1.992,10.7277,6.1625,8.6679,1.3107,-2.126,-2.1505,3.04,-2.3
2889,199902,-2.5391,-7.0658,-5.1109,-4.2249,-4.996,-2.7635,-3.1612,-0.16,2.34
2889,199903,3.4736,-2.58,-1.6972,-3.2963,2.399,3.1173,1.1557,-1.29,0.23
2889,199904,4.8021,7.1198,9.538,9.7093,7.32,10.3633,9.3549,-9.06,2.44
2889,199905,-1.5851,4.0518,4.1057,5.0657,1.6299,1.9072,2.1105,-5.28,1.11
2889,199906,4.9211,4.3535,4.1361,3.9522,5.6919,2.1143,2.3336,4.89,1.53
2889,199907,-1.9242,0.8483,1.5041,2.1261,-2.8676,-1.8332,-2.5551,1.51,1.39
