fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
3931.0,,0.3288,0.82,0.15,0.1,0.22,-0.03,0.21,-0.02,-0.13
3931.0,,-1.2561,-1.05,-0.88,-0.56,-1.33,-1.34,-1.22,0.12,-0.33
3931.0,,0.2765,-0.23,0.1,0.09,0.29,0.27,-0.21,0.82,-0.38
3931.0,,-1.6547,-1.14,-1.46,-1.36,-1.4,-1.52,-1.8,0.48,0.27
3931.0,,0.0561,0.39,0.51,0.1,0.3,0.27,0.56,-0.04,0.05
3931.0,,1.4013,1.36,1.67,1.41,1.12,1.12,1.22,0.66,-0.23
3931.0,,-0.4422,-0.45,-0.37,-0.32,-0.72,-0.58,-0.74,0.75,-0.24
3931.0,,1.3881,-0.07,-0.03,-0.14,1.18,1.06,0.94,0.64,-0.23
3931.0,,-0.0548,0.32,0.09,0.24,-0.09,-0.18,-0.06,0.21,-0.36
3931.0,,1.0411,0.73,0.59,0.33,1.03,1.51,1.52,-0.86,1.28
3931.0,,0.0,0.76,0.27,0.04,-0.13,-0.63,-1.11,0.95,-0.89
3931.0,,0.8677,0.03,0.64,0.32,0.68,0.98,1.32,-0.39,0.44
3931.0,,-0.4301,0.08,0.22,0.58,-0.31,-0.2,-0.04,-0.5,0.58
3931.0,,-0.324,0.41,0.21,0.26,-0.32,-0.46,-0.51,-0.31,0.08
3931.0,,-2.0043,-2.87,-1.84,-1.19,-1.66,-1.35,-0.96,-1.22,1.16
3931.0,,-0.1106,-0.1,-0.2,0.1,-0.02,-0.32,-0.25,-0.01,0.23
3931.0,,0.5534,0.58,0.41,0.08,0.68,0.45,-0.26,1.18,-0.4
3931.0,,0.9356,1.21,0.91,0.48,1.15,1.35,1.42,0.19,-0.09
3931.0,,-0.9269,-0.44,-0.32,-0.2,-0.53,-0.51,-0.51,-0.24,0.03
3931.0,,-0.3853,-0.1,0.06,0.15,-0.53,-0.29,0.05,-0.16,0.34
3931.0,,0.2762,0.55,0.5,0.51,0.42,0.43,0.61,-0.58,0.05
3931.0,,0.551,0.39,0.32,0.16,0.76,0.86,1.0,-1.31,0.35
3931.0,,-0.2192,0.2,-0.1,0.13,-0.29,-0.39,-0.33,-0.3,0.55
3931.0,,0.659,0.89,0.55,0.21,0.66,0.22,-0.12,1.28,0.26
3931.0,,0.3273,0.09,-0.18,0.14,0.35,0.43,0.3,-0.83,-0.17
3931.0,,0.3806,0.57,0.4,0.14,0.39,0.3,0.17,0.34,0.19
3931.0,,-0.3792,0.36,0.09,0.09,-0.41,-0.55,-0.15,0.05,0.43
3931.0,,-0.0544,0.25,0.1,0.22,0.03,0.35,0.35,-1.18,-0.65
3931.0,,0.4897,1.12,0.94,1.03,0.61,0.87,1.21,-1.75,-0.55
3931.0,,-0.1083,-0.13,-0.03,-0.23,-0.1,-0.27,-0.38,0.58,0.39
3931.0,,-1.2466,-1.62,-1.62,-1.14,-1.31,-1.12,-1.25,0.09,-0.11
3931.0,,0.8782,0.78,0.99,0.7,0.81,0.84,0.67,0.29,0.38
3931.0,,0.2176,0.03,-0.07,-0.01,0.09,-0.15,-0.75,1.3,0.77
3931.0,,0.4343,0.17,0.21,0.12,0.33,0.35,0.42,-0.16,0.21
3931.0,,0.1622,0.7,0.52,0.53,0.34,0.37,0.36,-0.27,0.06
3931.0,,-0.054,-0.53,-0.05,0.07,-0.28,-0.17,-0.15,0.37,0.2
3931.0,,-0.7019,-1.77,-1.09,-0.64,-0.74,-0.53,-0.71,-1.26,0.11
3931.0,,-0.2719,0.2,0.76,0.77,0.0,0.3,0.85,-0.75,-0.08
3931.0,,-0.4362,-1.09,-0.82,-0.45,-0.34,-0.25,0.36,-1.17,-0.8
3931.0,,-1.4239,-2.13,-2.18,-1.17,-1.22,-0.86,-0.82,-1.16,-0.38
3931.0,,1.1667,0.65,0.48,0.18,1.06,1.0,0.5,1.04,0.77
3931.0,,0.2197,0.55,0.34,0.42,0.21,0.25,0.55,0.22,0.22
3931.0,,-1.3699,-1.61,-0.95,-0.77,-1.33,-1.27,-1.21,-0.43,-0.13
3931.0,,-0.1667,-0.2,0.25,-0.23,0.02,-0.18,-0.37,0.41,0.45
3931.0,,0.8347,0.42,0.42,0.0,0.46,0.2,-0.12,0.88,0.89
3931.0,,1.3797,0.77,0.4,0.45,0.94,1.04,1.16,0.14,0.01
3931.0,,-0.2177,0.19,-0.01,0.13,-0.17,-0.07,-0.28,0.59,0.09
3931.0,,-0.3273,-0.37,-0.26,-0.1,-0.27,-0.23,-0.19,-0.34,-0.16
3931.0,,0.0547,-0.1,0.08,0.03,0.08,0.12,-0.07,-0.09,-0.15
3931.0,,1.2582,0.63,0.68,0.42,0.99,0.77,0.42,0.88,-0.35
3931.0,,0.054,0.24,0.08,-0.09,0.13,0.11,-0.03,-0.38,0.37
3931.0,,0.54,0.92,0.82,0.44,0.56,0.58,0.63,0.74,0.06
3931.0,,-0.3222,-0.52,-0.55,-0.37,-0.33,-0.34,-0.26,0.88,-0.29
3931.0,,-0.1078,0.04,0.28,0.05,0.07,-0.04,0.0,-0.2,-0.01
3931.0,,0.4854,-0.1,-0.05,0.01,0.27,0.38,0.24,-0.57,0.31
3931.0,,0.161,-0.22,-0.47,-0.33,-0.13,-0.1,-0.3,0.31,-0.07
3931.0,,-1.1254,-0.98,-0.91,-0.88,-1.04,-1.15,-1.27,0.41,-0.25
3931.0,,1.355,1.19,1.01,0.66,0.78,0.86,0.78,0.82,-0.23
3931.0,,-0.107,0.04,0.02,-0.08,-0.22,-0.17,-0.09,0.24,-0.06
3931.0,,-0.4818,-0.11,-0.25,-0.32,-0.73,-0.31,-0.47,0.13,0.03
3931.0,,0.3765,0.19,-0.04,-0.1,0.17,0.13,-0.32,0.43,-0.16
3931.0,,-0.2144,0.61,0.66,0.63,0.11,0.14,0.61,-0.88,0.62
3931.0,,0.4296,1.68,1.18,0.63,0.49,0.32,0.26,0.32,-0.32
3931.0,,-0.9091,-0.54,-0.81,-0.67,-0.99,-1.01,-1.08,0.17,-0.21
3931.0,,0.1619,1.18,0.77,0.58,0.38,0.27,0.22,-0.22,-0.38
3931.0,,-1.0776,-0.33,-0.48,-0.36,-0.72,-0.73,-0.62,-0.03,-0.03
3931.0,,-0.0545,-0.3,-0.41,-0.02,-0.16,0.0,0.09,-0.03,-0.34
3931.0,,1.3624,0.9,1.32,1.1,1.04,1.13,1.43,-0.09,-0.18
3931.0,,0.2151,0.05,0.05,-0.13,0.33,0.32,0.02,0.45,-0.1
3931.0,,-0.6438,0.06,-0.1,-0.09,-0.51,-0.57,-0.69,0.1,-0.2
3931.0,,-0.216,-0.23,-0.46,-0.19,-0.52,-0.58,-0.5,0.31,-0.21
3931.0,,0.3788,0.43,0.33,0.56,0.49,0.48,0.62,0.13,-0.24
3931.0,,0.2695,0.08,-0.22,-0.38,0.29,0.07,-0.19,0.16,0.23
3931.0,,1.0215,1.14,0.98,0.46,1.04,0.73,0.54,0.84,0.22
3931.0,,-0.3193,0.0,-0.16,-0.47,-0.28,-0.17,-0.58,0.4,-0.21
3931.0,,0.7475,0.77,0.47,0.66,0.55,0.53,0.68,0.19,-0.27
3931.0,,0.318,0.42,0.5,0.44,0.04,0.14,0.39,-0.27,-0.25
3931.0,,-0.6867,-0.99,-0.91,-0.45,-1.0,-0.81,-0.94,0.01,0.1
3931.0,,-0.0532,-0.21,-0.19,0.0,-0.19,-0.36,-0.65,0.91,-0.54
3931.0,,-0.2661,-0.84,-0.41,-0.17,-0.1,-0.15,0.27,0.01,-0.28
3931.0,,-2.4013,-2.82,-2.26,-1.89,-2.3,-2.2,-2.16,0.29,0.25
3931.0,,0.4921,0.96,0.45,0.07,0.48,0.19,0.08,0.69,-0.32
3931.0,,0.5985,-0.15,-0.03,-0.32,0.45,0.38,0.45,1.63,-1.01
3931.0,,0.0,-0.75,-0.39,-0.5,-0.2,-0.05,-0.29,-0.34,0.29
3931.0,,-0.4327,-0.08,-0.4,-0.59,-0.29,-0.64,-0.75,1.42,-0.87
3931.0,,0.2173,-0.18,-0.21,-0.48,0.56,0.55,0.3,-0.39,0.17
3931.0,,-1.897,-2.16,-1.82,-1.68,-1.78,-1.74,-1.85,0.57,-0.8
3931.0,,0.442,1.05,0.28,0.71,0.51,0.05,0.67,0.02,0.11
3931.0,,1.5402,1.8,1.39,0.99,1.29,1.03,0.78,1.15,-0.57
3931.0,,1.3543,1.33,0.95,0.73,1.25,0.91,0.85,0.0,0.07
3931.0,,0.6948,0.88,0.54,0.44,0.53,0.43,0.45,-0.29,0.28
3931.0,,-0.1592,-0.77,-1.06,-0.8,-0.45,-0.6,-0.58,1.35,-1.07
3931.0,,0.7443,0.83,0.51,-0.03,0.68,0.45,0.34,0.76,-1.12
3931.0,,0.7388,-0.37,-0.42,-0.54,-0.28,-0.7,-0.98,-0.05,-1.28
3931.0,,0.4191,-1.15,-1.23,-1.39,0.11,-0.47,-0.63,1.39,-1.24
3931.0,,-0.313,-0.4,-0.14,-0.09,-0.53,-0.6,-0.4,-0.38,0.38
3931.0,,-0.5756,0.12,-0.03,-0.37,0.06,0.04,0.06,1.12,-1.01
3931.0,,-0.6316,-0.69,-1.13,-0.72,-0.33,-0.61,-0.58,-0.15,0.71
3931.0,,-1.2182,-2.05,-1.48,-1.05,-1.07,-1.2,-0.84,1.06,-1.12
3931.0,,-0.9115,-1.16,-0.96,-0.99,-0.97,-0.86,-1.05,0.23,-0.39
3931.0,,1.2987,0.66,0.63,0.42,1.46,1.26,1.14,-0.9,1.2
3931.0,,0.641,0.09,0.45,0.77,0.61,1.18,1.28,-1.06,1.01
3931.0,,0.0531,0.4,0.27,-0.22,0.18,0.21,0.05,0.24,-0.23
3931.0,,-0.1592,0.99,0.32,-0.1,0.33,0.0,-0.48,1.23,-0.86
3931.0,,-0.3188,-0.8,-0.96,-0.66,-0.39,-0.66,-0.57,1.03,-1.49
3931.0,,-0.2665,-0.16,-0.14,-0.09,0.09,-0.04,-0.21,0.27,-0.23
3931.0,,0.5345,0.18,0.22,-0.03,0.64,0.43,-0.2,0.87,-0.34
3931.0,,-1.7544,-2.13,-0.6,-0.18,-1.67,-0.47,0.31,-2.2,1.93
3931.0,,-0.3788,-0.9,-0.24,-0.97,-0.33,-0.3,-0.58,1.12,-0.62
3931.0,,1.0864,1.32,1.3,1.44,1.23,1.7,2.6,-2.1,1.64
3931.0,,-1.1822,-1.42,-0.95,-0.51,-1.04,-0.98,-1.32,0.13,-0.62
3931.0,,-0.0544,0.24,0.11,0.44,-0.05,0.29,-0.12,-1.04,1.01
3931.0,,0.0,-0.44,-0.55,-0.32,-0.07,-0.37,-0.35,1.38,-0.66
3931.0,,0.2176,-0.03,0.45,0.51,0.4,0.58,0.64,0.21,-0.34
3931.0,,0.9229,1.02,0.55,0.1,1.0,0.64,0.29,0.73,0.51
3931.0,,-0.4303,-1.1,-0.87,-0.45,-0.52,-0.33,-0.31,0.21,-0.43
3931.0,,-0.7563,-1.02,-0.92,-0.7,-0.79,-1.05,-1.36,1.24,-0.46
3931.0,,-2.9396,-2.83,-2.26,-1.66,-2.66,-2.23,-2.36,-0.4,-0.76
3931.0,,-3.2529,-0.85,-1.09,-0.89,-2.55,-2.32,-2.62,-0.12,-0.28
3931.0,,-3.6522,-4.05,-3.54,-3.03,-3.72,-3.82,-4.71,-0.01,-0.05
3931.0,,-0.4212,0.7,-0.28,-0.2,-0.66,-1.16,-1.61,0.91,0.87
3931.0,,4.1692,2.13,1.84,1.3,3.08,2.88,2.76,0.47,1.15
3931.0,,2.6102,1.96,1.97,2.08,2.25,2.71,3.77,-2.13,2.13
3931.0,,0.1131,1.66,1.3,1.28,0.4,0.41,0.79,-1.62,1.03
3931.0,,-1.3552,-0.14,0.79,1.45,-1.07,-0.33,0.4,-1.81,-0.45
3931.0,,-2.9193,-2.24,-1.86,-1.79,-2.72,-2.92,-3.52,0.87,-0.07
3931.0,,2.1226,1.54,1.03,0.46,2.03,1.26,1.22,1.05,0.5
3931.0,,-0.1732,-0.44,-0.02,0.35,0.26,0.44,0.73,-0.74,0.06
3931.0,,-1.0989,0.04,-0.33,-0.35,-1.11,-1.4,-1.55,0.73,-0.27
3931.0,,2.6316,1.99,1.77,0.86,2.72,2.5,2.24,0.91,0.46
3931.0,,-1.1396,-0.92,-0.81,-0.84,-1.24,-1.09,-1.38,0.31,0.07
3931.0,,0.5764,0.63,0.34,0.2,0.34,0.15,0.4,0.31,-0.13
3931.0,,0.6877,0.44,0.03,-0.2,0.52,0.23,-0.05,1.26,-0.84
3931.0,,-0.3984,-0.56,-0.41,-0.71,-0.49,-0.54,-0.47,0.49,-0.49
3931.0,,1.2571,0.7,0.88,0.89,1.16,1.17,1.35,-0.38,0.5
3931.0,,0.7336,0.51,0.89,1.05,0.73,1.26,1.35,-1.75,0.78
3931.0,,0.1681,1.32,0.54,0.05,0.2,-0.3,-0.91,1.09,0.16
3931.0,,-1.5101,0.58,0.51,0.36,-1.42,-1.83,-2.46,1.31,-0.23
3931.0,,0.0,-1.67,-0.63,-0.29,-0.06,0.35,0.57,-0.12,0.67
3931.0,,-1.3061,-1.68,-1.59,-1.21,-1.49,-1.5,-1.61,0.39,0.01
3931.0,,-0.1726,-0.36,-0.62,-0.71,-0.46,-0.67,-0.5,2.0,-0.7
3931.0,,-0.634,-0.64,0.04,0.2,-0.74,-0.36,0.18,-0.56,-0.11
3931.0,,-0.9281,-3.25,-1.68,-1.18,-0.63,-0.25,0.28,-0.56,-0.39
3931.0,,-3.5714,-4.06,-2.96,-1.72,-3.23,-2.92,-2.81,-0.27,-1.87
3931.0,,-0.2429,-1.79,-1.0,-0.4,-0.41,-0.23,0.18,-0.39,-0.52
3931.0,,2.6172,1.86,1.26,0.83,2.02,1.93,1.79,0.38,1.27
3931.0,,0.7117,-0.42,-0.89,-0.34,0.0,-0.03,-0.25,0.64,0.27
3931.0,,1.649,2.5,1.74,1.2,1.78,1.86,1.54,-2.2,2.55
3931.0,,1.1587,2.26,2.92,2.47,1.71,2.34,2.72,-2.05,0.75
3931.0,,-1.0309,-0.66,-0.01,0.94,-0.94,-0.18,0.8,-3.13,-0.96
3931.0,,0.2315,1.85,1.42,0.94,1.24,1.16,1.3,-0.36,0.64
3931.0,,0.4619,0.48,1.5,1.47,0.72,1.37,1.21,-1.57,-0.7
3931.0,,0.5172,0.77,0.55,-0.01,0.61,-0.13,-0.7,0.42,0.82
3931.0,,0.2859,-0.64,-0.39,-0.57,-0.09,-0.23,-0.42,1.88,0.25
3931.0,,-0.7412,-1.66,-1.12,-0.7,-1.19,-0.92,-0.82,-0.22,-0.71
3931.0,,-0.3446,-0.6,-0.75,-0.66,-0.58,-0.48,-0.71,-0.74,0.06
3931.0,,1.6138,3.13,2.15,1.84,1.62,1.17,1.57,0.64,0.91
3931.0,,0.4538,-0.23,-0.22,-0.22,0.19,0.07,-0.42,0.81,-0.17
3931.0,,0.2259,0.18,-0.27,-0.39,0.11,-0.26,-0.55,1.34,0.41
3931.0,,-0.7324,-0.66,0.0,0.43,-0.44,0.23,0.57,-1.06,-0.72
3931.0,,-0.7378,-1.74,-1.4,-1.26,-0.94,-1.0,-1.62,0.42,-0.23
3931.0,,1.315,0.06,0.64,0.78,1.11,0.92,1.14,-0.75,-1.79
3931.0,,1.9752,1.2,0.74,0.47,0.84,0.46,1.06,1.0,0.35
3931.0,,0.2214,-0.91,-0.74,-0.93,-0.1,-0.26,-1.12,1.77,0.65
3931.0,,0.1657,-1.09,-1.77,-1.52,-0.45,-0.91,-1.49,1.7,0.46
3931.0,,0.9923,3.13,2.73,2.26,1.58,2.05,2.51,-0.7,0.42
3931.0,,-0.2183,-1.24,-0.78,-0.8,-0.45,-0.26,-0.47,-0.48,0.28
3931.0,,-0.2188,-0.38,-0.34,-0.56,-0.08,0.19,-0.37,-1.05,0.4
3931.0,,0.8224,3.0,2.15,1.9,1.53,1.27,1.86,-1.02,0.17
3931.0,,0.2175,0.98,0.58,0.93,0.21,0.38,0.46,-1.57,0.67
3931.0,,-0.1085,0.42,0.05,-0.01,-0.31,-0.25,-0.4,0.7,-0.26
3931.0,,0.163,-0.9,-0.26,0.0,-0.2,-0.11,0.14,1.08,0.01
3931.0,,0.1627,1.18,0.52,0.7,0.47,-0.33,0.79,0.35,-0.19
3931.0,,-0.8663,-0.13,-1.42,-0.92,-1.02,-0.95,-0.57,0.29,-0.14
3931.0,,0.1638,-0.75,-0.37,-0.23,0.07,0.08,0.18,0.91,-0.32
3931.0,,-0.1636,-1.11,-0.96,-0.99,-0.68,-0.84,-1.15,1.4,-0.67
3931.0,,-1.2015,-2.0,-1.87,-1.44,-1.64,-1.94,-2.08,0.68,-0.03
3931.0,,-1.3267,-0.53,-0.85,-0.33,-1.12,-0.72,-0.42,-0.66,0.06
3931.0,,1.1765,-0.02,0.72,0.39,0.96,1.5,1.72,-1.04,0.43
3931.0,,0.0554,-0.41,-0.66,-0.61,-0.03,-0.53,-0.74,0.87,-0.77
3931.0,,1.9369,1.37,1.23,0.62,1.8,1.51,1.79,-0.54,-0.21
3931.0,,-0.3257,-0.42,0.23,-0.31,-0.18,-0.37,-0.53,0.23,0.13
3931.0,,0.6536,0.78,0.68,0.3,0.42,0.36,-0.28,0.9,-0.23
3931.0,,0.0,0.88,0.66,0.33,0.27,0.19,-0.09,0.04,0.0
3931.0,,-0.0541,0.65,0.8,0.97,0.36,0.54,1.0,-1.35,0.49
3931.0,,0.1624,1.69,0.88,0.5,0.61,0.04,0.05,-0.05,0.09
3931.0,,0.1622,0.79,0.56,0.34,0.21,0.04,-0.31,0.78,0.02
3931.0,,-0.4857,-0.13,0.06,0.34,-0.65,-0.34,0.25,-0.67,0.15
3931.0,,1.3015,0.36,0.16,0.51,0.74,0.8,1.04,0.48,0.19
3931.0,,-0.6959,-0.77,-0.89,-1.01,-0.78,-1.31,-1.8,0.98,-0.05
3931.0,,-1.3477,-2.26,-1.1,-0.69,-1.56,-1.59,-1.32,-0.05,-0.03
3931.0,,1.9126,0.86,0.34,-0.09,1.51,1.05,0.82,1.98,-0.91
3931.0,,-0.6971,-2.18,-1.87,-2.15,-0.9,-1.47,-2.08,0.69,-1.37
3931.0,,-0.216,0.18,-0.39,-0.52,-0.24,-0.92,-1.25,1.06,-0.51
3931.0,,-1.1905,-1.16,-0.82,-0.57,-0.93,-0.48,-0.66,-1.46,1.15
3931.0,,0.3834,0.94,0.37,0.44,0.43,0.17,0.74,-0.55,0.58
3931.0,,-2.2913,-2.92,-2.16,-1.94,-2.17,-1.99,-2.63,0.46,-0.73
3931.0,,0.3908,-1.46,-0.88,-1.17,-0.18,-0.6,-0.88,1.44,-1.07
3931.0,,0.6674,1.33,0.94,0.85,1.09,1.22,1.88,0.0,0.64
3931.0,,5.5033,2.11,1.5,0.64,1.64,1.31,0.89,-0.19,-0.32
3931.0,,-1.256,-0.28,-0.79,-0.76,-1.48,-1.53,-2.04,0.71,-0.81
3931.0,,-1.5748,-0.47,-0.55,-0.23,-1.45,-1.28,-1.43,-0.79,0.07
3931.0,,0.9231,0.92,0.55,0.15,0.83,0.6,0.77,-0.03,-0.05
3931.0,,0.6098,0.36,0.91,0.71,0.83,1.11,1.36,-1.1,0.69
3931.0,,0.9091,1.54,1.63,1.78,1.22,1.99,2.73,-1.91,1.49
3931.0,,-0.0601,0.2,0.23,0.29,0.06,-0.1,-0.01,0.09,-0.14
3931.0,,0.0,-0.91,-1.15,-1.18,-0.22,-0.55,-1.28,1.41,-1.09
3931.0,,1.262,1.13,0.9,0.66,0.95,0.88,1.05,0.23,0.22
3931.0,,-0.7122,-0.88,-0.77,-0.6,-0.69,-0.88,-1.26,0.51,-0.5
3931.0,,-1.0161,-0.83,-0.69,0.19,-0.79,-0.58,-0.44,-0.97,0.97
3931.0,,-1.7512,-1.9,-1.74,-1.41,-1.64,-1.02,-0.92,-1.93,0.62
3931.0,,0.0,-0.24,-0.04,-0.05,-0.01,-0.07,-0.22,0.64,-0.88
3931.0,,-1.1063,-2.24,-1.41,-1.05,-1.79,-2.0,-2.69,1.91,-1.07
3931.0,,-2.8589,-3.47,-3.11,-2.43,-2.59,-2.41,-2.87,0.88,-1.11
3931.0,,-1.0237,-1.89,-1.42,-1.28,-1.16,-1.23,-1.21,-0.12,0.0
3931.0,,0.0646,-1.91,-1.27,-1.17,-0.79,-0.5,-0.99,1.65,-0.56
3931.0,,0.7752,0.1,-0.29,-0.81,0.83,0.32,-0.36,1.02,-0.11
3931.0,,-3.3333,-4.04,-3.42,-2.44,-3.33,-2.51,-3.15,0.13,-1.28
3931.0,,1.6578,2.05,1.62,1.11,1.36,1.45,1.76,-0.59,1.26
3931.0,,-2.4788,-1.94,-2.07,-2.18,-1.79,-1.99,-2.44,0.36,-1.48
3931.0,,0.1338,-2.07,-1.67,-1.65,-0.83,-0.97,-1.57,1.59,-2.37
3931.0,,-0.4008,1.16,0.61,-0.32,0.03,-0.76,-1.17,-0.04,0.46
3931.0,,0.1341,1.01,0.56,1.12,0.36,0.85,1.18,-2.69,0.79
3931.0,,2.2773,2.51,2.36,2.17,2.26,2.42,1.98,-0.18,1.04
3931.0,,-1.3098,-2.07,-2.05,-2.21,-1.86,-2.45,-3.36,1.58,-1.54
3931.0,,0.7299,1.38,1.81,2.05,1.49,2.45,3.22,-1.96,0.95
3931.0,,-1.7128,-2.06,-1.3,-0.22,-1.59,-0.63,0.35,-0.5,-0.09
3931.0,,0.7373,-0.87,0.22,0.92,-0.54,0.04,1.12,0.4,-0.8
3931.0,,2.1956,2.69,3.01,2.2,2.88,3.11,3.01,-1.19,0.93
3931.0,,0.5208,0.23,-0.14,-0.47,0.31,0.03,-0.55,0.38,0.1
3931.0,,-1.943,-2.38,-2.17,-1.7,-2.62,-2.27,-3.0,1.24,-2.08
3931.0,,-0.4624,-0.31,-0.03,0.71,0.46,1.12,1.77,-2.41,0.94
3931.0,,0.0,1.08,0.98,0.41,0.83,0.74,1.5,-2.17,1.78
3931.0,,-3.3842,-3.51,-2.31,-1.67,-3.1,-1.81,-1.54,-0.79,-2.01
3931.0,,-2.2665,-3.5,-1.58,-1.36,-2.65,-2.2,-2.9,1.19,-2.79
3931.0,,0.1405,-1.04,-0.95,-1.08,-0.04,-0.44,-1.0,1.83,0.24
3931.0,,0.7018,-0.03,-0.09,-0.29,0.44,0.11,-0.61,0.76,0.71
3931.0,,-0.9756,-0.48,-1.07,-1.25,-0.95,-1.57,-2.6,0.53,0.0
3931.0,,1.4778,2.23,1.92,1.64,1.96,2.34,2.91,-1.26,0.85
3931.0,,1.9417,2.94,2.05,1.54,2.73,2.39,1.99,-1.38,1.46
3931.0,,1.9728,2.68,1.78,1.7,2.49,2.06,2.21,-2.33,1.17
3931.0,,-1.0674,-0.97,-0.4,-0.63,-0.79,-0.28,-0.65,0.09,-0.43
3931.0,,0.2697,0.78,0.2,-0.24,0.39,-0.45,-0.92,1.47,0.88
3931.0,,1.614,1.37,1.39,1.31,1.38,1.92,2.64,-1.63,0.94
3931.0,,-1.2574,-1.49,-1.11,-0.86,-0.95,-1.32,-2.26,1.53,-0.24
3931.0,,0.4692,0.88,1.08,0.66,0.61,0.75,0.41,-0.19,0.09
3931.0,,1.1341,0.2,0.71,0.5,1.02,0.99,1.14,0.47,0.35
3931.0,,-0.066,1.36,0.92,1.0,0.9,0.47,1.37,-2.06,1.3
3931.0,,-0.7921,-0.29,0.23,0.12,-0.54,-0.5,-0.57,-0.81,-0.85
3931.0,,2.7279,1.78,1.59,1.7,2.37,2.04,2.68,-0.17,1.18
3931.0,,0.2591,2.07,1.41,1.69,0.6,1.13,2.65,-2.64,0.2
3931.0,,0.0646,0.57,1.0,1.48,0.82,1.36,2.49,-2.05,-0.79
3931.0,,0.0646,0.68,0.72,1.28,0.45,0.56,1.63,-1.04,0.16
3931.0,,-0.6452,2.14,2.29,3.06,0.43,0.85,1.57,-2.41,-0.52
3931.0,,-1.1688,-2.96,-2.22,-2.08,-1.79,-2.11,-3.08,3.64,2.12
3931.0,,0.7227,0.35,0.85,1.12,0.27,0.63,0.76,-0.1,0.0
3931.0,,-0.1957,-1.49,-1.0,-0.62,-0.54,-0.02,0.36,0.6,0.51
3931.0,,1.7647,2.03,1.76,1.52,2.11,2.25,2.58,-1.94,-0.67
3931.0,,0.0642,0.91,-0.06,-0.32,-0.07,-0.51,-0.48,-0.09,0.31
3931.0,,-0.3209,-2.91,-1.34,-1.25,-1.14,-0.78,-0.87,2.23,0.81
3931.0,,0.5795,0.06,0.69,0.67,0.77,1.24,1.3,-1.17,-1.34
3931.0,,0.1921,1.09,1.67,1.32,0.68,1.18,1.54,-0.91,-0.81
3931.0,,0.4473,1.42,0.99,0.43,0.93,0.68,0.5,-0.84,0.26
3931.0,,0.2545,0.63,0.33,-0.04,0.17,-0.06,-0.12,-0.17,0.36
3931.0,,0.1904,0.24,-0.26,-0.51,0.11,-0.04,-0.07,-0.08,0.48
3931.0,,-0.57,-2.8,-2.29,-1.74,-1.48,-1.42,-2.0,3.17,1.99
3931.0,,0.1274,0.42,0.24,0.56,-0.02,0.25,0.0,-0.57,-0.3
3931.0,,0.0,-0.49,-0.15,-0.04,0.04,-0.03,0.02,0.81,0.43
3931.0,,1.3359,2.72,2.33,0.92,1.4,1.45,0.67,-0.16,0.24
3931.0,,0.4394,0.43,0.38,0.39,0.26,0.26,0.42,0.07,0.32
3931.0,,-0.0625,0.78,-0.1,-0.35,0.38,0.1,-0.02,-1.11,-0.31
3931.0,,0.813,0.95,0.5,-0.09,0.58,0.31,-0.12,1.13,0.54
3931.0,,-0.1861,0.34,-0.66,-0.49,-0.6,-1.02,-0.96,0.51,0.33
3931.0,,-1.1809,-1.24,-0.84,-0.63,-0.85,-1.11,-1.39,0.18,-0.14
3931.0,,1.3836,1.89,1.04,0.72,1.73,0.97,1.11,-1.47,0.57
3931.0,,-1.1787,-1.06,-1.22,-0.89,-1.37,-1.21,-1.79,0.29,-0.29
3931.0,,-0.0628,-0.2,0.35,0.71,0.15,0.71,1.13,-0.65,0.15
3931.0,,-0.4397,-0.51,0.05,0.42,-0.64,-0.18,0.55,0.07,0.45
3931.0,,0.5678,0.53,1.03,1.7,0.69,1.24,2.4,-1.39,0.2
3931.0,,1.3174,2.71,2.18,1.3,1.9,1.81,2.05,-1.34,1.16
3931.0,,0.0,0.56,0.17,0.07,0.05,-0.28,0.13,-0.14,-0.08
3931.0,,-0.1238,0.17,-0.04,-0.08,0.04,0.06,-0.15,0.43,-0.03
3931.0,,0.558,1.16,0.73,0.33,0.59,0.64,0.71,-0.34,-0.07
3931.0,,-0.1233,-0.5,0.22,0.9,-0.19,0.72,1.43,-0.62,0.63
3931.0,,0.1235,0.35,0.3,0.28,0.32,0.24,0.9,-1.05,-0.02
3931.0,,-0.1233,0.47,-0.28,-0.23,-0.14,-0.61,-1.01,-1.06,-0.54
3931.0,,-0.8025,1.0,0.8,0.86,0.48,0.82,1.34,-1.25,-0.01
3931.0,,-0.2489,-0.69,-0.7,-0.24,-0.54,-0.6,-1.03,1.55,0.85
3931.0,,-0.1248,0.24,0.99,0.88,0.49,1.13,1.23,-0.84,-0.05
3931.0,,-0.3748,0.0,0.2,0.57,0.28,0.74,1.15,-0.65,-0.2
3931.0,,-0.815,-0.95,-0.78,-0.59,-1.23,-1.14,-1.4,0.73,0.45
3931.0,,-0.1896,-1.06,-0.74,-0.2,-0.8,-0.78,-0.04,0.69,-0.01
3931.0,,0.8233,0.34,0.34,-0.05,0.8,0.5,0.42,0.98,0.36
3931.0,,-0.9422,-1.71,-1.45,-1.15,-1.35,-1.54,-2.17,1.6,1.31
3931.0,,-0.5707,-1.58,-0.65,-0.4,-0.92,-0.8,-1.13,1.31,0.49
